FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_ESTADUAIS.1,POINT (605597.79346561 7799348.43003345),ESCOLAS_ESTADUAIS.987.Estadual.ESCOLA ESTADUAL URSULINA DE ANDRADE MELO,987,ESCOLA ESTADUAL URSULINA DE ANDRADE MELO,Estadual,RUA,FLOR DE VIDRO,251,,Jardim Alvorada,PAMPULHA
ESCOLAS_ESTADUAIS.2,POINT (611451.41695928 7810083.79107772),ESCOLAS_ESTADUAIS.941.Estadual.ESCOLA ESTADUAL PASCHOAL COMANDUCCI,941,ESCOLA ESTADUAL PASCHOAL COMANDUCCI,Estadual,RUA,JOAO NASCIMENTO PIRES,240,,Jaqueline,NORTE
ESCOLAS_ESTADUAIS.3,POINT (610325.41643383 7793624.64381155),ESCOLAS_ESTADUAIS.920.Estadual.ESCOLA ESTADUAL DONA AUGUSTA GONCALVES NOGUEIRA,920,ESCOLA ESTADUAL DONA AUGUSTA GONCALVES NOGUEIRA,Estadual,RUA,COPERNICO PINTO COELHO,13,,Vila Barragem Santa Lúcia,CENTRO-SUL
ESCOLAS_ESTADUAIS.4,POINT (605727.17832516 7789356.6204075),ESCOLAS_ESTADUAIS.906.Estadual.ESCOLA ESTADUAL PROFESSORA MARIA BELMIRA TRINDADE,906,ESCOLA ESTADUAL PROFESSORA MARIA BELMIRA TRINDADE,Estadual,RUA,CLEMENTINA DE JESUS,99,,Flávio Marques Lisboa,BARREIRO
ESCOLAS_ESTADUAIS.5,POINT (609749.67240759 7796629.87825577),ESCOLAS_ESTADUAIS.133.Estadual.ESCOLA ESTADUAL PESTALOZZI,133,ESCOLA ESTADUAL PESTALOZZI,Estadual,RUA,DOS TIMBIRAS,3080,,Barro Preto,CENTRO-SUL
ESCOLAS_ESTADUAIS.6,POINT (608148.18945522 7805915.79946034),ESCOLAS_ESTADUAIS.968.Estadual.ESCOLA ESTADUAL JOSE HEILBUTH GONCALVES,968,ESCOLA ESTADUAL JOSE HEILBUTH GONCALVES,Estadual,AVE,DOM PEDRO I,527,,Santa Branca,PAMPULHA
ESCOLAS_ESTADUAIS.7,POINT (606154.62960512 7795755.39208664),ESCOLAS_ESTADUAIS.1033.Estadual.ESCOLA ESTADUAL PROFESSOR LEON RENAULT,1033,ESCOLA ESTADUAL PROFESSOR LEON RENAULT,Estadual,AVE,AMAZONAS,5855,,Gameleira,OESTE
ESCOLAS_ESTADUAIS.8,POINT (605659.96695349 7795627.39752379),ESCOLAS_ESTADUAIS.1209.Estadual.COLEGIO TIRADENTES PMMG GAMELEIRA,1209,COLEGIO TIRADENTES PMMG GAMELEIRA,Estadual,AVE,AMAZONAS,6455,,Gameleira,OESTE
ESCOLAS_ESTADUAIS.9,POINT (606930.04005555 7796001.53319335),ESCOLAS_ESTADUAIS.593.Estadual.ESCOLA ESTADUAL MAURICIO MURGEL,593,ESCOLA ESTADUAL MAURICIO MURGEL,Estadual,AVE,AMAZONAS,5154,,Nova Suissa,OESTE
ESCOLAS_ESTADUAIS.10,POINT (599689.92396434 7791089.64728063),ESCOLAS_ESTADUAIS.144.Estadual.ESCOLA ESTADUAL PADRE JOAO BOSCO PENIDO BURNIER,144,ESCOLA ESTADUAL PADRE JOAO BOSCO PENIDO BURNIER,Estadual,RUA,DAS PERPETUAS,79,,Lindéia,BARREIRO
ESCOLAS_ESTADUAIS.11,POINT (613528.34339174 7800672.02656644),ESCOLAS_ESTADUAIS.518.Estadual.ESCOLA ESTADUAL TECNICO INDUSTRIAL PROFESSOR FONTES,518,ESCOLA ESTADUAL TECNICO INDUSTRIAL PROFESSOR FONTES,Estadual,RUA,SETE,500,,Horto Florestal,LESTE
ESCOLAS_ESTADUAIS.12,POINT (613539.39290632 7800828.47555771),ESCOLAS_ESTADUAIS.517.Estadual.ESCOLA ESTADUAL PRESIDENTE DUTRA,517,ESCOLA ESTADUAL PRESIDENTE DUTRA,Estadual,RUA,SETE,400,,Horto Florestal,LESTE
ESCOLAS_ESTADUAIS.13,POINT (611028.52797461 7801055.42094803),ESCOLAS_ESTADUAIS.505.Estadual.ESCOLA ESTADUAL SANTO AFONSO,505,ESCOLA ESTADUAL SANTO AFONSO,Estadual,AVE,BERNARDO DE VASCONCELOS,1334,,Renascença,NORDESTE
ESCOLAS_ESTADUAIS.14,POINT (607157.71683865 7792744.77865498),ESCOLAS_ESTADUAIS.917.Estadual.ESCOLA ESTADUAL DOUTOR SIMAO TAMM BIAS FORTES,917,ESCOLA ESTADUAL DOUTOR SIMAO TAMM BIAS FORTES,Estadual,RUA,MARIA BEATRIZ,1200,,Havaí,OESTE
ESCOLAS_ESTADUAIS.15,POINT (612610.007473 7804039.73925254),ESCOLAS_ESTADUAIS.959.Estadual.ESCOLA ESTADUAL CELMAR BOTELHO DUARTE,959,ESCOLA ESTADUAL CELMAR BOTELHO DUARTE,Estadual,RUA,BELO ORIENTE,145,,Providência,NORTE
ESCOLAS_ESTADUAIS.16,POINT (605929.94531765 7793562.1268255),ESCOLAS_ESTADUAIS.36.Estadual.ESCOLA ESTADUAL PROFESSORA MARIA DO SOCORRO ANDRADE,36,ESCOLA ESTADUAL PROFESSORA MARIA DO SOCORRO ANDRADE,Estadual,RUA,ALEXANDRE MATHIAS ALVES,290,,Nova Cintra,OESTE
ESCOLAS_ESTADUAIS.17,POINT (611986.15687625 7806675.52696562),ESCOLAS_ESTADUAIS.912.Estadual.ESCOLA ESTADUAL CARLOS DRUMMOND DE ANDRADE,912,ESCOLA ESTADUAL CARLOS DRUMMOND DE ANDRADE,Estadual,RUA,PROFESSORA GABRIELA VARELA,360,,Jardim Felicidade,NORTE
ESCOLAS_ESTADUAIS.18,POINT (606469.74714745 7802170.27064311),ESCOLAS_ESTADUAIS.448.Estadual.ESCOLA ESTADUAL FRANCISCO MENEZES FILHO,448,ESCOLA ESTADUAL FRANCISCO MENEZES FILHO,Estadual,RUA,JOAO ANTONIO CARDOSO,318,,Ouro Preto,PAMPULHA
ESCOLAS_ESTADUAIS.19,POINT (606478.56952514 7796984.31846971),ESCOLAS_ESTADUAIS.1020.Estadual.ESCOLA ESTADUAL PEDRO DUTRA,1020,ESCOLA ESTADUAL PEDRO DUTRA,Estadual,RUA,HUMAITA,1094,,Padre Eustáquio,NOROESTE
ESCOLAS_ESTADUAIS.20,POINT (613631.96887709 7796628.7779057),ESCOLAS_ESTADUAIS.945.Estadual.ESCOLA ESTADUAL ARTUR JOVIANO,945,ESCOLA ESTADUAL ARTUR JOVIANO,Estadual,RUA,EUCLASIO,201,,Santa Efigênia,LESTE
ESCOLAS_ESTADUAIS.21,POINT (614136.71643482 7797972.41152553),ESCOLAS_ESTADUAIS.1211.Estadual.ESCOLA ESTADUAL JOVEM PROTAGONISTA,1211,ESCOLA ESTADUAL JOVEM PROTAGONISTA,Estadual,AVE,DOS ANDRADAS,4015,,Santa Tereza,LESTE
ESCOLAS_ESTADUAIS.22,POINT (610418.89235765 7797262.80271485),ESCOLAS_ESTADUAIS.1023.Estadual.ESCOLA ESTADUAL CESARIO ALVIM,1023,ESCOLA ESTADUAL CESARIO ALVIM,Estadual,RUA,RIO GRANDE DO SUL,235,,Centro,CENTRO-SUL
ESCOLAS_ESTADUAIS.23,POINT (610080.4231473 7795843.51406472),ESCOLAS_ESTADUAIS.947.Estadual.ESCOLA ESTADUAL PANDIA CALOGERAS,947,ESCOLA ESTADUAL PANDIA CALOGERAS,Estadual,PCA,CARLOS CHAGAS,35,,Santo Agostinho,CENTRO-SUL
ESCOLAS_ESTADUAIS.24,POINT (603478.16301439 7799777.54527536),ESCOLAS_ESTADUAIS.1010.Estadual.ESCOLA ESTADUAL SAO SALVADOR,1010,ESCOLA ESTADUAL SAO SALVADOR,Estadual,AVE,AMINTAS JACQUES DE MORAES,85,,Glória,NOROESTE
ESCOLAS_ESTADUAIS.25,POINT (610553.44959473 7802926.62016141),ESCOLAS_ESTADUAIS.995.Estadual.ESCOLA ESTADUAL CORONEL JUCA PINTO,995,ESCOLA ESTADUAL CORONEL JUCA PINTO,Estadual,AVE,BUENO SIQUEIRA,180,,Santa Rosa,PAMPULHA
ESCOLAS_ESTADUAIS.26,POINT (615274.67424744 7800571.40624703),ESCOLAS_ESTADUAIS.976.Estadual.ESCOLA ESTADUAL ENGENHEIRO SILVIO FONSECA,976,ESCOLA ESTADUAL ENGENHEIRO SILVIO FONSECA,Estadual,RUA,SIMAO PEREIRA,60,,Nova Vista,LESTE
ESCOLAS_ESTADUAIS.27,POINT (611590.98038567 7803243.90712742),ESCOLAS_ESTADUAIS.993.Estadual.ESCOLA ESTADUAL BRITALDO SOARES FERREIRA DINIZ,993,ESCOLA ESTADUAL BRITALDO SOARES FERREIRA DINIZ,Estadual,RUA,PIRACEMA,331,,Suzana,PAMPULHA
ESCOLAS_ESTADUAIS.28,POINT (608507.52122083 7805664.7477898),ESCOLAS_ESTADUAIS.179.Estadual.ESCOLA ESTADUAL TRES PODERES,179,ESCOLA ESTADUAL TRES PODERES,Estadual,AVE,PORTUGAL,4095,,Itapoã,PAMPULHA
ESCOLAS_ESTADUAIS.29,POINT (614326.43877959 7804185.06019659),ESCOLAS_ESTADUAIS.998.Estadual.ESCOLA ESTADUAL PROFESSOR ANTONIO JOSE RIBEIRO FILHO,998,ESCOLA ESTADUAL PROFESSOR ANTONIO JOSE RIBEIRO FILHO,Estadual,RUA,AMARAJI,182,,Dom Silvério,NORDESTE
ESCOLAS_ESTADUAIS.30,POINT (603467.98626312 7790015.24017383),ESCOLAS_ESTADUAIS.905.Estadual.ESCOLA ESTADUAL DUQUE DE CAXIAS,905,ESCOLA ESTADUAL DUQUE DE CAXIAS,Estadual,RUA,MARIA DE LOURDES OLIVEIRA,85,,Santa Helena,BARREIRO
ESCOLAS_ESTADUAIS.31,POINT (610078.54427414 7804090.31959713),ESCOLAS_ESTADUAIS.991.Estadual.ESCOLA ESTADUAL ANITA BRINA BRANDAO,991,ESCOLA ESTADUAL ANITA BRINA BRANDAO,Estadual,PCA,MANOEL DOS REIS FILHO,5,,Jaraguá,PAMPULHA
ESCOLAS_ESTADUAIS.32,POINT (611310.66916415 7800028.99433781),ESCOLAS_ESTADUAIS.509.Estadual.ESCOLA ESTADUAL TITO FULGENCIO,509,ESCOLA ESTADUAL TITO FULGENCIO,Estadual,RUA,JACUI,2357,,Renascença,NORDESTE
ESCOLAS_ESTADUAIS.33,POINT (611686.40941663 7798849.00814998),ESCOLAS_ESTADUAIS.558.Estadual.ESCOLA ESTADUAL FLAVIO DOS SANTOS,558,ESCOLA ESTADUAL FLAVIO DOS SANTOS,Estadual,RUA,JACUI,1131,,Concórdia,NORDESTE
ESCOLAS_ESTADUAIS.34,POINT (600653.67250443 7789123.98720383),ESCOLAS_ESTADUAIS.199.Estadual.ESCOLA ESTADUAL MINISTRO ALFREDO VILHENA VALLADAO,199,ESCOLA ESTADUAL MINISTRO ALFREDO VILHENA VALLADAO,Estadual,RUA,SONIA MORAES ANGEL,111,,Tirol,BARREIRO
ESCOLAS_ESTADUAIS.35,POINT (609632.96001888 7796101.17306129),ESCOLAS_ESTADUAIS.601.Estadual.ESCOLA ESTADUAL MAESTRO VILLA LOBOS,601,ESCOLA ESTADUAL MAESTRO VILLA LOBOS,Estadual,RUA,OURO PRETO,1144,,Santo Agostinho,CENTRO-SUL
ESCOLAS_ESTADUAIS.36,POINT (602755.31049466 7789412.37976175),ESCOLAS_ESTADUAIS.971.Estadual.ESCOLA ESTADUAL CECILIA MEIRELES,971,ESCOLA ESTADUAL CECILIA MEIRELES,Estadual,RUA,JOSE DOS SANTOS LAGE,360,,Teixeira Dias,BARREIRO
ESCOLAS_ESTADUAIS.37,POINT (602139.21141007 7795020.51828679),ESCOLAS_ESTADUAIS.904.Estadual.ESCOLA ESTADUAL GERALDO TEIXEIRA DA COSTA,904,ESCOLA ESTADUAL GERALDO TEIXEIRA DA COSTA,Estadual,RUA,PADRE TIAGO DE ALMEIDA,382,,Camargos,OESTE
ESCOLAS_ESTADUAIS.38,POINT (604859.04565374 7809433.81133079),ESCOLAS_ESTADUAIS.984.Estadual.ESCOLA ESTADUAL PROFESSORA ADIR ANDRADE ALBANO,984,ESCOLA ESTADUAL PROFESSORA ADIR ANDRADE ALBANO,Estadual,RUA,RAIMUNDO GONCALVES FIGUEIREDO,85,,Lagoa,VENDA NOVA
ESCOLAS_ESTADUAIS.39,POINT (616967.77135156 7806654.51909618),ESCOLAS_ESTADUAIS.810.Estadual.ESCOLA ESTADUAL PROFESSOR NEIDSON RODRIGUES,810,ESCOLA ESTADUAL PROFESSOR NEIDSON RODRIGUES,Estadual,RUA,LARANJA DA TERRA,60,,Conjunto Paulo VI,NORDESTE
ESCOLAS_ESTADUAIS.40,POINT (605849.70457595 7793588.84154172),ESCOLAS_ESTADUAIS.953.Estadual.ESCOLA ESTADUAL PROFESSOR MAGALHAES DRUMOND,953,ESCOLA ESTADUAL PROFESSOR MAGALHAES DRUMOND,Estadual,RUA,FERNANDO ALVES,260,,Nova Cintra,OESTE
ESCOLAS_ESTADUAIS.41,POINT (607004.78089751 7796744.66589482),ESCOLAS_ESTADUAIS.592.Estadual.ESCOLA ESTADUAL CRISTIANO MACHADO,592,ESCOLA ESTADUAL CRISTIANO MACHADO,Estadual,RUA,FRANCISCO BICALHO,71,,Padre Eustáquio,NOROESTE
ESCOLAS_ESTADUAIS.42,POINT (613435.51160624 7803587.18882087),ESCOLAS_ESTADUAIS.1000.Estadual.ESCOLA ESTADUAL CARLOS CAMPOS,1000,ESCOLA ESTADUAL CARLOS CAMPOS,Estadual,RUA,JORNALISTA OSVALDINA NOBRE,100,,Eymard,NORDESTE
ESCOLAS_ESTADUAIS.43,POINT (611633.25588142 7795195.07236023),ESCOLAS_ESTADUAIS.946.Estadual.ESCOLA ESTADUAL BUENO BRANDAO,946,ESCOLA ESTADUAL BUENO BRANDAO,Estadual,RUA,PARAIBA,1145,,Savassi,CENTRO-SUL
ESCOLAS_ESTADUAIS.44,POINT (615752.24319871 7800849.46106627),ESCOLAS_ESTADUAIS.951.Estadual.ESCOLA ESTADUAL SAGRADA FAMILIA I,951,ESCOLA ESTADUAL SAGRADA FAMILIA I,Estadual,,,,,,
ESCOLAS_ESTADUAIS.45,POINT (611707.89067745 7803768.06322817),ESCOLAS_ESTADUAIS.134.Estadual.ESCOLA ESTADUAL PROFESSOR HILTON ROCHA,134,ESCOLA ESTADUAL PROFESSOR HILTON ROCHA,Estadual,AVE,CRISTIANO MACHADO,8200,,Primeiro de Maio,NORTE
ESCOLAS_ESTADUAIS.46,POINT (609462.7254612 7797605.48100157),ESCOLAS_ESTADUAIS.980.Estadual.ESCOLA ESTADUAL LUCIO DOS SANTOS,980,ESCOLA ESTADUAL LUCIO DOS SANTOS,Estadual,RUA,PADRE EUSTAQUIO,16,,Carlos Prates,NOROESTE
ESCOLAS_ESTADUAIS.47,POINT (612801.40184988 7795019.54736086),ESCOLAS_ESTADUAIS.120.Estadual.ESCOLA ESTADUAL DULCE PINTO RODRIGUES,120,ESCOLA ESTADUAL DULCE PINTO RODRIGUES,Estadual,RUA,DONA CECILIA,280,,Serra,CENTRO-SUL
ESCOLAS_ESTADUAIS.48,POINT (607855.78335618 7810741.17182002),ESCOLAS_ESTADUAIS.210.Estadual.ESCOLA ESTADUAL DJANIRA RODRIGUES DE OLIVEIRA,210,ESCOLA ESTADUAL DJANIRA RODRIGUES DE OLIVEIRA,Estadual,RUA,COSME TORRES PIMENTA,160,,Jardim dos Comerciários,VENDA NOVA
ESCOLAS_ESTADUAIS.49,POINT (606133.68514173 7796435.49729324),ESCOLAS_ESTADUAIS.591.Estadual.ESCOLA ESTADUAL ODILON BEHRENS,591,ESCOLA ESTADUAL ODILON BEHRENS,Estadual,RUA,CONEGO FELICIO,84,,Coração Eucarístico,NOROESTE
ESCOLAS_ESTADUAIS.50,POINT (614013.53111926 7798107.88469363),ESCOLAS_ESTADUAIS.570.Estadual.ESCOLA ESTADUAL ESTEVAO PINTO,570,ESCOLA ESTADUAL ESTEVAO PINTO,Estadual,RUA,CONSELHEIRO ROCHA,3792,,Horto Florestal,LESTE
ESCOLAS_ESTADUAIS.51,POINT (610481.16500766 7795165.89831021),ESCOLAS_ESTADUAIS.285.Estadual.ESCOLA ESTADUAL GOVERNADOR MILTON CAMPOS,285,ESCOLA ESTADUAL GOVERNADOR MILTON CAMPOS,Estadual,RUA,FERNANDES TOURINHO,1020,,Lourdes,CENTRO-SUL
ESCOLAS_ESTADUAIS.52,POINT (598840.17904462 7790277.87873077),ESCOLAS_ESTADUAIS.966.Estadual.ESCOLA ESTADUAL DIVINA PROVIDENCIA,966,ESCOLA ESTADUAL DIVINA PROVIDENCIA,Estadual,RUA,PROFESSORA RUTH PINA,381,,Lindéia,BARREIRO
ESCOLAS_ESTADUAIS.53,POINT (613846.38796171 7804896.49926963),ESCOLAS_ESTADUAIS.485.Estadual.ESCOLA ESTADUAL PROFESSOR GUILHERME AZEVEDO LAGE,485,ESCOLA ESTADUAL PROFESSOR GUILHERME AZEVEDO LAGE,Estadual,RUA,MARICA,285,,São Gabriel,NORDESTE
ESCOLAS_ESTADUAIS.54,POINT (603775.76377304 7787856.55800162),ESCOLAS_ESTADUAIS.939.Estadual.ESCOLA ESTADUAL ALVARO LAUREANO PIMENTEL,939,ESCOLA ESTADUAL ALVARO LAUREANO PIMENTEL,Estadual,RUA,JOSE OVIDIO GUERRA,445,,Cardoso,BARREIRO
ESCOLAS_ESTADUAIS.55,POINT (609214.18441906 7796925.61971714),ESCOLAS_ESTADUAIS.41.Estadual.ESCOLA ESTADUAL INSTITUTO SAO RAFAEL,41,ESCOLA ESTADUAL INSTITUTO SAO RAFAEL,Estadual,AVE,AUGUSTO DE LIMA,2109,,Barro Preto,CENTRO-SUL
ESCOLAS_ESTADUAIS.56,POINT (613002.43780172 7805540.28180557),ESCOLAS_ESTADUAIS.108.Estadual.ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES,108,ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES,Estadual,RUA,FURQUIM WERNECK,313,,Guarani,NORTE
ESCOLAS_ESTADUAIS.57,POINT (604468.78345551 7803895.11907162),ESCOLAS_ESTADUAIS.985.Estadual.ESCOLA ESTADUAL MADRE CARMELITA,985,ESCOLA ESTADUAL MADRE CARMELITA,Estadual,AVE,ANTONIO FRANCISCO LISBOA,500,,Bandeirantes,PAMPULHA
ESCOLAS_ESTADUAIS.58,POINT (602951.5099547 7790842.42760148),ESCOLAS_ESTADUAIS.166.Estadual.ESCOLA ESTADUAL DESEMBARGADOR RODRIGUES CAMPOS,166,ESCOLA ESTADUAL DESEMBARGADOR RODRIGUES CAMPOS,Estadual,AVE,SINFRONIO BROCHADO,355,,Barreiro,BARREIRO
ESCOLAS_ESTADUAIS.59,POINT (610503.38797889 7797240.10720082),ESCOLAS_ESTADUAIS.562.Estadual.ESCOLA ESTADUAL OLEGARIO MACIEL,562,ESCOLA ESTADUAL OLEGARIO MACIEL,Estadual,AVE,OLEGARIO MACIEL,422,,Centro,CENTRO-SUL
ESCOLAS_ESTADUAIS.60,POINT (609513.03391934 7810808.74819207),ESCOLAS_ESTADUAIS.915.Estadual.ESCOLA ESTADUAL GETULIO VARGAS,915,ESCOLA ESTADUAL GETULIO VARGAS,Estadual,RUA,GUIDO LEAO,22,,Serra Verde,VENDA NOVA
ESCOLAS_ESTADUAIS.61,POINT (603577.99689099 7806397.6332264),ESCOLAS_ESTADUAIS.929.Estadual.ESCOLA ESTADUAL DEPUTADO ALVARO SALLES,929,ESCOLA ESTADUAL DEPUTADO ALVARO SALLES,Estadual,RUA,CARLOS LACERDA,350,,Trevo,PAMPULHA
ESCOLAS_ESTADUAIS.62,POINT (609778.75566854 7796702.84378993),ESCOLAS_ESTADUAIS.1034.Estadual.ESCOLA ESTADUAL PROFESSOR CAETANO AZEREDO,1034,ESCOLA ESTADUAL PROFESSOR CAETANO AZEREDO,Estadual,RUA,DOS GUAJAJARAS,1827,,Barro Preto,CENTRO-SUL
ESCOLAS_ESTADUAIS.63,POINT (609713.8605236 7796712.52188108),ESCOLAS_ESTADUAIS.599.Estadual.ESCOLA ESTADUAL FRANCISCO SALES INSTITUTO DE DEFICIENCIA DA FALA E AUDICAO,599,ESCOLA ESTADUAL FRANCISCO SALES INSTITUTO DE DEFICIENCIA DA FALA E AUDICAO,Estadual,RUA,DOS GUAJAJARAS,1887,,Barro Preto,CENTRO-SUL
ESCOLAS_ESTADUAIS.64,POINT (607418.80859888 7808223.04092863),ESCOLAS_ESTADUAIS.193.Estadual.ESCOLA ESTADUAL ARI DA FRANCA,193,ESCOLA ESTADUAL ARI DA FRANCA,Estadual,RUA,MINISTRO OLIVEIRA SALAZAR,1057,,Santa Mônica,VENDA NOVA
ESCOLAS_ESTADUAIS.65,POINT (600704.86272041 7787138.13081329),ESCOLAS_ESTADUAIS.918.Estadual.ESCOLA ESTADUAL DOUTOR AURINO MORAIS,918,ESCOLA ESTADUAL DOUTOR AURINO MORAIS,Estadual,RUA,DOMICIO GABRIEL DE VASCONCELOS,230,,Vale do Jatobá,BARREIRO
ESCOLAS_ESTADUAIS.66,POINT (608184.60450901 7809552.00744292),ESCOLAS_ESTADUAIS.937.Estadual.ESCOLA ESTADUAL GERALDINA ANA GOMES,937,ESCOLA ESTADUAL GERALDINA ANA GOMES,Estadual,RUA,GUERNICA,275,,Europa,VENDA NOVA
ESCOLAS_ESTADUAIS.67,POINT (605598.95626866 7800307.42996497),ESCOLAS_ESTADUAIS.988.Estadual.ESCOLA ESTADUAL JORNALISTA JORGE PAES SARDINHA,988,ESCOLA ESTADUAL JORNALISTA JORGE PAES SARDINHA,Estadual,RUA,FRANCISCA SANTOS ANASTASIA,990,,Paquetá,PAMPULHA
ESCOLAS_ESTADUAIS.68,POINT (603729.21014487 7807426.10937736),ESCOLAS_ESTADUAIS.928.Estadual.ESCOLA ESTADUAL DEPUTADO MANOEL COSTA,928,ESCOLA ESTADUAL DEPUTADO MANOEL COSTA,Estadual,AVE,HORACIO TERENA GUIMARAES,495,,Trevo,PAMPULHA
ESCOLAS_ESTADUAIS.69,POINT (611991.36676082 7796334.14654373),ESCOLAS_ESTADUAIS.279.Estadual.ESCOLA ESTADUAL PEDRO II,279,ESCOLA ESTADUAL PEDRO II,Estadual,AVE,PROFESSOR ALFREDO BALENA,523,,Santa Efigênia,CENTRO-SUL
ESCOLAS_ESTADUAIS.70,POINT (606779.20595719 7793878.99390332),ESCOLAS_ESTADUAIS.927.Estadual.ESCOLA ESTADUAL ALZIRA ALBUQUERQUE MOSQUEIRA,927,ESCOLA ESTADUAL ALZIRA ALBUQUERQUE MOSQUEIRA,Estadual,RUA,PROFESSOR CICERO PEREIRA,69,,Salgado Filho,OESTE
ESCOLAS_ESTADUAIS.71,POINT (614587.24009358 7806413.95841896),ESCOLAS_ESTADUAIS.967.Estadual.ESCOLA ESTADUAL BOLIVAR TINOCO MINEIRO,967,ESCOLA ESTADUAL BOLIVAR TINOCO MINEIRO,Estadual,RUA,DIVINO ESPIRITO SANTO,40,,Ribeiro de Abreu,NORDESTE
ESCOLAS_ESTADUAIS.72,POINT (616355.11646652 7799726.37356332),ESCOLAS_ESTADUAIS.1028.Estadual.ESCOLA ESTADUAL WALT DISNEY,1028,ESCOLA ESTADUAL WALT DISNEY,Estadual,RUA,DOUTOR RAUL DE BRITO,9,,Casa Branca,LESTE
ESCOLAS_ESTADUAIS.73,POINT (599037.28188 7789737.26255462),ESCOLAS_ESTADUAIS.149.Estadual.ESCOLA ESTADUAL JOAO PAULO I,149,ESCOLA ESTADUAL JOAO PAULO I,Estadual,RUA,SEBASTIAO RIBEIRO DE ARAUJO,71,,Jatobá,BARREIRO
ESCOLAS_ESTADUAIS.74,POINT (602356.62295072 7798240.99996281),ESCOLAS_ESTADUAIS.926.Estadual.ESCOLA ESTADUAL PROFESSORA MARIA AUXILIADORA LANNA,926,ESCOLA ESTADUAL PROFESSORA MARIA AUXILIADORA LANNA,Estadual,RUA,RUTILO,31,,Pindorama,NOROESTE
ESCOLAS_ESTADUAIS.75,POINT (615330.15291988 7802762.30202121),ESCOLAS_ESTADUAIS.1004.Estadual.ESCOLA ESTADUAL JOSE DE ALENCAR,1004,ESCOLA ESTADUAL JOSE DE ALENCAR,Estadual,RUA,GUAXE,77,,Goiânia,NORDESTE
ESCOLAS_ESTADUAIS.76,POINT (608796.67096139 7801411.75064747),ESCOLAS_ESTADUAIS.989.Estadual.ESCOLA ESTADUAL PROFESSOR AFFONSO NEVES,989,ESCOLA ESTADUAL PROFESSOR AFFONSO NEVES,Estadual,RUA,GUIMARAES,900,,São Francisco,PAMPULHA
ESCOLAS_ESTADUAIS.77,POINT (609171.30744267 7808437.44818836),ESCOLAS_ESTADUAIS.191.Estadual.ESCOLA ESTADUAL SANTOS DUMONT,191,ESCOLA ESTADUAL SANTOS DUMONT,Estadual,RUA,ALCIDES LINS,502,,Venda Nova,VENDA NOVA
ESCOLAS_ESTADUAIS.78,POINT (601000.02417435 7786091.69818956),ESCOLAS_ESTADUAIS.921.Estadual.ESCOLA ESTADUAL DOMINGAS MARIA DE ALMEIDA,921,ESCOLA ESTADUAL DOMINGAS MARIA DE ALMEIDA,Estadual,RUA,JOANICO CIRILO DE ABREU,285,,Independência,BARREIRO
ESCOLAS_ESTADUAIS.79,POINT (609035.62957078 7808350.65540858),ESCOLAS_ESTADUAIS.48.Estadual.ESCOLA ESTADUAL PROFESSORA MARIA MUZZI GUASTAFERRO,48,ESCOLA ESTADUAL PROFESSORA MARIA MUZZI GUASTAFERRO,Estadual,RUA,IRINEU PINTO,255,,Venda Nova,VENDA NOVA
ESCOLAS_ESTADUAIS.80,POINT (606207.09804686 7794679.35535023),ESCOLAS_ESTADUAIS.911.Estadual.ESCOLA ESTADUAL JOSE MENDES CORREA,911,ESCOLA ESTADUAL JOSE MENDES CORREA,Estadual,RUA,CARMELITA PRATES DA SILVA,682,,Salgado Filho,OESTE
ESCOLAS_ESTADUAIS.81,POINT (612482.17838581 7795119.14728395),ESCOLAS_ESTADUAIS.277.Estadual.ESCOLA ESTADUAL AUGUSTO DE LIMA,277,ESCOLA ESTADUAL AUGUSTO DE LIMA,Estadual,AVE,DO CONTORNO,4947,,Serra,CENTRO-SUL
ESCOLAS_ESTADUAIS.82,POINT (603968.47995811 7798975.55415931),ESCOLAS_ESTADUAIS.451.Estadual.ESCOLA ESTADUAL PADRE MATIAS,451,ESCOLA ESTADUAL PADRE MATIAS,Estadual,RUA,CELIA COSTA,31,,Glória,NOROESTE
ESCOLAS_ESTADUAIS.83,POINT (614596.51554493 7798594.57814557),ESCOLAS_ESTADUAIS.916.Estadual.ESCOLA ESTADUAL GERALDINA SOARES,916,ESCOLA ESTADUAL GERALDINA SOARES,Estadual,RUA,BONINAS,517,,Esplanada,LESTE
ESCOLAS_ESTADUAIS.84,POINT (602833.28383331 7790992.5765451),ESCOLAS_ESTADUAIS.141.Estadual.ESCOLA ESTADUAL MARGARIDA BROCHADO,141,ESCOLA ESTADUAL MARGARIDA BROCHADO,Estadual,RUA,BARAO DE COROMANDEL,426,,Barreiro,BARREIRO
ESCOLAS_ESTADUAIS.85,POINT (605235.21333837 7798323.99312243),ESCOLAS_ESTADUAIS.978.Estadual.ESCOLA ESTADUAL GUIA LOPES,978,ESCOLA ESTADUAL GUIA LOPES,Estadual,RUA,BARAO DE CAMARGOS,88,,Jardim São José,PAMPULHA
