FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.70,POINT (601832.86748216 7788230.3241794),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.663.Municipal.ESCOLA MUNICIPAL CIAC LUCAS MONTEIRO MACHADO,663,ESCOLA MUNICIPAL CIAC LUCAS MONTEIRO MACHADO,Municipal,RUA,OTAVIANO DE CARVALHO,12,,Vila Pinho,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.71,POINT (615622.00833314 7803935.77248909),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.497.Municipal.ESCOLA MUNICIPAL HONORINA RABELLO,497,ESCOLA MUNICIPAL HONORINA RABELLO,Municipal,RUA,MARIA CONCEICAO BONFIM,315,,Goiânia,NORDESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.72,POINT (610527.10427982 7805003.14862059),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.471.Municipal.ESCOLA MUNICIPAL MARIA SILVEIRA,471,ESCOLA MUNICIPAL MARIA SILVEIRA,Municipal,RUA,LIBANIA PENA,205,,São Bernardo,NORTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.73,POINT (611982.00933404 7807630.26775136),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.78.Municipal.ESCOLA MUNICIPAL JARDIM FELICIDADE,78,ESCOLA MUNICIPAL JARDIM FELICIDADE,Municipal,RUA,QUARENTA E SETE A,250,,Jardim Felicidade,NORTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.74,POINT (603724.43451766 7798172.00345302),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.69.Municipal.ESCOLA MUNICIPAL PREFEITO OSWALDO PIERUCCETTI,69,ESCOLA MUNICIPAL PREFEITO OSWALDO PIERUCCETTI,Municipal,RUA,CAITITE,309,,Conjunto Jardim Filadélfia,NOROESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.75,POINT (605732.79613544 7806386.71509501),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.255.Municipal.ESCOLA MUNICIPAL CORA CORALINA,255,ESCOLA MUNICIPAL CORA CORALINA,Municipal,RUA,LISBOA,54,,Copacabana,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.76,POINT (610175.90853435 7798851.50737651),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.552.Municipal.ESCOLA MUNICIPAL BELO HORIZONTE,552,ESCOLA MUNICIPAL BELO HORIZONTE,Municipal,AVE,JOSE BONIFACIO,189,,São Cristóvão,NOROESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.77,POINT (605029.38832165 7802820.21203016),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.310.Municipal.ESCOLA MUNICIPAL FRANCISCA ALVES,310,ESCOLA MUNICIPAL FRANCISCA ALVES,Municipal,AVE,SANTA TEREZINHA,8,,Conjunto Lagoa,PAMPULHA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.78,POINT (612440.26540586 7801048.00221177),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.614.Municipal.ESCOLA MUNICIPAL ANISIO TEIXEIRA,614,ESCOLA MUNICIPAL ANISIO TEIXEIRA,Municipal,RUA,BOLIVAR,10,,União,NORDESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.79,POINT (610930.99451398 7793592.24014624),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.93.Municipal.ESCOLA MUNICIPAL ULYSSES GUIMARAES,93,ESCOLA MUNICIPAL ULYSSES GUIMARAES,Municipal,RUA,BOLIVIA,532,,Santa Rita de Cássia,CENTRO-SUL
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.80,POINT (605339.35836606 7794337.49322805),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.61.Municipal.ESCOLA MUNICIPAL JOAO DO PATROCINIO,61,ESCOLA MUNICIPAL JOAO DO PATROCINIO,Municipal,RUA,SERINGUEIRA,128,,Nova Gameleira,OESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.81,POINT (600685.88888536 7786799.60791488),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.623.Municipal.ESCOLA MUNICIPAL PROFESSOR HILTON ROCHA,623,ESCOLA MUNICIPAL PROFESSOR HILTON ROCHA,Municipal,RUA,VICENTE SURETTE,215,,Mangueiras,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.82,POINT (607682.48066107 7806814.90644971),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.5.Municipal.ESCOLA MUNICIPAL PROFESSOR AMILCAR MARTINS,5,ESCOLA MUNICIPAL PROFESSOR AMILCAR MARTINS,Municipal,RUA,PRELUDIO,54,,Santa Amélia,PAMPULHA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.83,POINT (610681.06544761 7806112.6493921),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.252.Municipal.ESCOLA MUNICIPAL TRISTAO DA CUNHA,252,ESCOLA MUNICIPAL TRISTAO DA CUNHA,Municipal,RUA,DOUTOR JOSE FEROLLA,80,,Planalto,NORTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.84,POINT (603663.52918863 7789395.68294828),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.240.Municipal.ESCOLA MUNICIPAL PROFESSORA ISAURA SANTOS,240,ESCOLA MUNICIPAL PROFESSORA ISAURA SANTOS,Municipal,RUA,HOFFMAN,80,,Santa Helena,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.85,POINT (614639.17123172 7796617.49999035),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.68.Municipal.ESCOLA MUNICIPAL LEVINDO LOPES,68,ESCOLA MUNICIPAL LEVINDO LOPES,Municipal,RUA,FLUORINA,1460,,Paraíso,LESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.86,POINT (615595.51410668 7804288.8194417),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.496.Municipal.ESCOLA MUNICIPAL AGENOR ALVES DE CARVALHO,496,ESCOLA MUNICIPAL AGENOR ALVES DE CARVALHO,Municipal,RUA,AGENOR ALVES,53,,Nazaré,NORDESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.87,POINT (604501.12325002 7799641.09218026),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.608.Municipal.ESCOLA MUNICIPAL MARLENE PEREIRA RANCANTE,608,ESCOLA MUNICIPAL MARLENE PEREIRA RANCANTE,Municipal,RUA,DOS COMERCIANTES,38,,Alípio de Melo,PAMPULHA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.88,POINT (609393.15492297 7808992.84808608),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.82.Municipal.ESCOLA MUNICIPAL ANTONIO GOMES HORTA,82,ESCOLA MUNICIPAL ANTONIO GOMES HORTA,Municipal,RUA,ANTONIO JOSE DE OLIVEIRA,161,,Minascaixa,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.89,POINT (599890.09496623 7789279.46648692),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.238.Municipal.ESCOLA MUNICIPAL HELENA ANTIPOFF,238,ESCOLA MUNICIPAL HELENA ANTIPOFF,Municipal,RUA,ANTONIO EUSTAQUIO PIAZZA,4020,,Tirol,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.90,POINT (614003.47987411 7801411.66990382),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.514.Municipal.ESCOLA MUNICIPAL EMIDIO BERUTTO,514,ESCOLA MUNICIPAL EMIDIO BERUTTO,Municipal,RUA,CONCEICAO DO PARA,1726,,Santa Inês,LESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.91,POINT (601474.88023246 7786509.0554012),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.244.Municipal.ESCOLA MUNICIPAL JONAS BARCELLOS CORREA,244,ESCOLA MUNICIPAL JONAS BARCELLOS CORREA,Municipal,RUA,PROFESSORA DIRCE MARIA ,240,,Petrópolis,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.92,POINT (616897.35027115 7803868.40256537),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.498.Municipal.ESCOLA MUNICIPAL PROFESSORA HELENA ABDALLA,498,ESCOLA MUNICIPAL PROFESSORA HELENA ABDALLA,Municipal,RUA,ARNALDO LOURENCO,602,,Pousada Santo Antônio,NORDESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.93,POINT (603247.71454363 7795267.72914029),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.6.Municipal.ESCOLA MUNICIPAL PROFESSOR MARIO WERNECK,6,ESCOLA MUNICIPAL PROFESSOR MARIO WERNECK,Municipal,RUA,ABATI,38,,Santa Maria,OESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.94,POINT (608865.24265028 7793531.74243458),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.225.Municipal.ESCOLA MUNICIPAL MESTRE PARANHOS,225,ESCOLA MUNICIPAL MESTRE PARANHOS,Municipal,RUA,ALCIDA TORRES,20,,Conjunto Santa Maria,CENTRO-SUL
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.95,POINT (609529.67408248 7810521.76506399),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.268.Municipal.ESCOLA MUNICIPAL JOSE MARIA ALKMIM,268,ESCOLA MUNICIPAL JOSE MARIA ALKMIM,Municipal,RUA,BENIGNO FAGUNDES DA SILVA,32,,Serra Verde,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.96,POINT (598555.0610077 7790774.61031215),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.56.Municipal.ESCOLA MUNICIPAL AURELIO BUARQUE DE HOLANDA,56,ESCOLA MUNICIPAL AURELIO BUARQUE DE HOLANDA,Municipal,RUA,RAFAEL TOBIAS,40,,Lindéia,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.97,POINT (605596.8427716 7788859.29126313),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.217.Municipal.ESCOLA MUNICIPAL DINORAH MAGALHAES FABRI,217,ESCOLA MUNICIPAL DINORAH MAGALHAES FABRI,Municipal,RUA,PAVAO,295,,Esperança,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.98,POINT (613552.96108239 7794370.27951745),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.230.Municipal.ESCOLA MUNICIPAL SENADOR LEVINDO COELHO,230,ESCOLA MUNICIPAL SENADOR LEVINDO COELHO,Municipal,RUA,CARACA,910,,Mangabeiras,CENTRO-SUL
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.99,POINT (604589.4523092 7793047.19907063),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.63.Municipal.ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO,63,ESCOLA MUNICIPAL PADRE HENRIQUE BRANDAO,Municipal,RUA,CRISPIM JAQUES,987,,Vista Alegre,OESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.100,POINT (606872.70000439 7809292.69901769),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.262.Municipal.ESCOLA MUNICIPAL VICENTE GUIMARAES,262,ESCOLA MUNICIPAL VICENTE GUIMARAES,Municipal,RUA,IZAURA PEREIRA ALMEIDA,110,,Letícia,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.101,POINT (613904.3635904 7796739.15598835),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.274.Municipal.ESCOLA MUNICIPAL SANTOS DUMONT,274,ESCOLA MUNICIPAL SANTOS DUMONT,Municipal,AVE,MEM DE SA,600,,Santa Efigênia,LESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.102,POINT (603178.84788194 7791147.48550783),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.234.Municipal.ESCOLA MUNICIPAL ANTONIO ALEIXO,234,ESCOLA MUNICIPAL ANTONIO ALEIXO,Municipal,AVE,OLINTO MEIRELES,250,,Barreiro,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.103,POINT (608495.52090866 7794520.6489102),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.228.Municipal.ESCOLA MUNICIPAL HUGO WERNECK,228,ESCOLA MUNICIPAL HUGO WERNECK,Municipal,RUA,OSCAR TROMPOWSKY,1372,,Grajaú,OESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.104,POINT (604657.01122231 7795561.2107802),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.590.Municipal.ESCOLA MUNICIPAL JOAO PINHEIRO,590,ESCOLA MUNICIPAL JOAO PINHEIRO,Municipal,RUA,PADRE MANOEL BERNARDES,303,,Oeste,NOROESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.105,POINT (605779.91357354 7809475.65291164),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.265.Municipal.ESCOLA MUNICIPAL CONEGO RAIMUNDO TRINDADE,265,ESCOLA MUNICIPAL CONEGO RAIMUNDO TRINDADE,Municipal,RUA,ALTINOPOLIS,585,,Piratininga,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.106,POINT (600523.00817686 7789336.5950804),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.57.Municipal.ESCOLA MUNICIPAL VINICIUS DE MORAES,57,ESCOLA MUNICIPAL VINICIUS DE MORAES,Municipal,RUA,SEBASTIAO MOREIRA,409,,Tirol,BARREIRO
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.107,POINT (614638.12485407 7802277.41822483),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.621.Municipal.ESCOLA MUNICIPAL JOSE DE CALASANZ,621,ESCOLA MUNICIPAL JOSE DE CALASANZ,Municipal,RUA,SEBASTIAO SANTANA FILHO,111,,Ipê,NORDESTE
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.108,POINT (608992.62744169 7809630.68173633),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.83.Municipal.ESCOLA MUNICIPAL DORA TOMICH LAENDER,83,ESCOLA MUNICIPAL DORA TOMICH LAENDER,Municipal,RUA,JULITA NUNES LIMA,53,,Conjunto Minascaixa,VENDA NOVA
ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.109,POINT (606395.14529284 7792873.5832322),ESCOLAS_MUNICIPAIS_ENSINO_FUNDAMENTAL.64.Municipal.ESCOLA MUNICIPAL FRANCISCA DE PAULA,64,ESCOLA MUNICIPAL FRANCISCA DE PAULA,Municipal,RUA,JULIO DE CASTILHO,330,,Cinqüentenário,OESTE
