FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_PARTICULARES.344,POINT (603450.73810591 7788057.24451742),ESCOLAS_PARTICULARES.2381.Particular.SIC - ESCOLA PROFISSIONALIZANTE SANTO AGOSTINHO,2381,SIC - ESCOLA PROFISSIONALIZANTE SANTO AGOSTINHO,Particular,AVE,DEPUTADO ANTONIO LUNARDI,98,,Brasil Industrial,BARREIRO
ESCOLAS_PARTICULARES.345,POINT (609570.08635393 7808220.53033905),ESCOLAS_PARTICULARES.2436.Particular.NUCLEO PEDAG PASSO A PASSO,2436,NUCLEO PEDAG PASSO A PASSO,Particular,RUA,BOA VISTA,32,,Venda Nova,VENDA NOVA
ESCOLAS_PARTICULARES.346,POINT (604263.16816102 7802929.75726057),ESCOLAS_PARTICULARES.2689.Particular.CENTRO EDUCACIONAL PLAFT,2689,CENTRO EDUCACIONAL PLAFT,Particular,RUA,ITATIAIUCU,110,,Santa Terezinha,PAMPULHA
ESCOLAS_PARTICULARES.347,POINT (602351.54232373 7790709.61463518),ESCOLAS_PARTICULARES.2866.Particular.COLÉGIO CHROMOS BARREIRO,2866,COLÉGIO CHROMOS BARREIRO,Particular,RUA,BOAVENTURA COSTA,424,,Barreiro,BARREIRO
ESCOLAS_PARTICULARES.348,POINT (610395.71800575 7806613.33747849),ESCOLAS_PARTICULARES.2763.Particular.INSTITUTO EDUCACIONAL CAMPO ALEGRE,2763,INSTITUTO EDUCACIONAL CAMPO ALEGRE,Particular,RUA,CORONEL COSTA DIAS,15,,Planalto,NORTE
ESCOLAS_PARTICULARES.349,POINT (604726.39495603 7788747.09410054),ESCOLAS_PARTICULARES.2479.Particular.INSTITUTO EDUCACIONAL GABRIEL FERNANDES,2479,INSTITUTO EDUCACIONAL GABRIEL FERNANDES,Particular,RUA,CACATUA,612,,Flávio Marques Lisboa,BARREIRO
ESCOLAS_PARTICULARES.350,POINT (605488.16254378 7789618.55671685),ESCOLAS_PARTICULARES.2418.Particular.ESCOLINHA CASINHA INFANTIL,2418,ESCOLINHA CASINHA INFANTIL,Particular,RUA,CAIAPONIA,154,,Araguaia,BARREIRO
ESCOLAS_PARTICULARES.351,POINT (607870.17256894 7806816.06621365),ESCOLAS_PARTICULARES.2384.Particular.COLEGIO ALCEU COTTA,2384,COLEGIO ALCEU COTTA,Particular,RUA,CAMPISTA,290,,Santa Mônica,PAMPULHA
ESCOLAS_PARTICULARES.352,POINT (604692.25716065 7789663.63754078),ESCOLAS_PARTICULARES.2759.Particular.HOTELZINHO E BERÇÁRIO MÃOS DE DEUS,2759,HOTELZINHO E BERÇÁRIO MÃOS DE DEUS,Particular,RUA,CAMPO GRANDE,965,,Araguaia,BARREIRO
ESCOLAS_PARTICULARES.353,POINT (613309.05725396 7805235.43794595),ESCOLAS_PARTICULARES.2441.Particular.C EDUC INOVAR,2441,C EDUC INOVAR,Particular,RUA,DOUTOR BENEDITO XAVIER,2242,,Guarani,NORTE
ESCOLAS_PARTICULARES.354,POINT (607751.72628327 7795170.09786816),ESCOLAS_PARTICULARES.2456.Particular.IEB INSTITUTO EDUCACIONAL BELO HORIZONTE,2456,IEB INSTITUTO EDUCACIONAL BELO HORIZONTE,Particular,RUA,CANAA,855,,Nova Granada,OESTE
ESCOLAS_PARTICULARES.355,POINT (609870.68860774 7792853.84818265),ESCOLAS_PARTICULARES.2274.Particular.INST EDUC SONHO INFANTIL,2274,INST EDUC SONHO INFANTIL,Particular,AVE,CONSUL ANTONIO CADAR,409,,São Bento,CENTRO-SUL
ESCOLAS_PARTICULARES.356,POINT (609550.08193567 7793429.60098984),ESCOLAS_PARTICULARES.2106.Particular.RECREIO C CRIAT DES INF,2106,RECREIO C CRIAT DES INF,Particular,RUA,JANDYRA DA COSTA MOURAO,119,,São Bento,CENTRO-SUL
ESCOLAS_PARTICULARES.357,POINT (602674.36712792 7795247.54095343),ESCOLAS_PARTICULARES.2239.Particular.COL DIVERSITAS LTDA,2239,COL DIVERSITAS LTDA,Particular,RUA,LESANDRO RESENDE FRANCO,106,,Camargos,OESTE
ESCOLAS_PARTICULARES.358,POINT (610764.48040851 7809897.16906409),ESCOLAS_PARTICULARES.2564.Particular.ESCOLA INFANTIL SONHO DE CRIANÇA,2564,ESCOLA INFANTIL SONHO DE CRIANÇA,Particular,RUA,MAXIMO DE MAGALHAES ALKIMIN,160,,Jaqueline,NORTE
ESCOLAS_PARTICULARES.359,POINT (605020.16140492 7800216.92944881),ESCOLAS_PARTICULARES.2364.Particular.COLEGIO CAVALIERI,2364,COLEGIO CAVALIERI,Particular,RUA,DESEMBARGADOR JOSE BURNIER,37,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.360,POINT (605155.55816826 7800198.12327675),ESCOLAS_PARTICULARES.2321.Particular.STELLA ESCOLA INFANTIL ENSINO FUNDAMENTAL,2321,STELLA ESCOLA INFANTIL ENSINO FUNDAMENTAL,Particular,RUA,DESEMBARGADOR JOSE SATYRO,767,,Castelo,PAMPULHA
ESCOLAS_PARTICULARES.361,POINT (605294.1378275 7802592.06599665),ESCOLAS_PARTICULARES.2519.Particular.NUCLEO EDUCACIONAL NOVOS PASSOS,2519,NUCLEO EDUCACIONAL NOVOS PASSOS,Particular,RUA,POVOA DE VARZIM,415,,Paquetá,PAMPULHA
ESCOLAS_PARTICULARES.362,POINT (612794.55779911 7800230.28672997),ESCOLAS_PARTICULARES.2359.Particular.TERRA ENCANTADA ESCOLA INFANTIL LTDA,2359,TERRA ENCANTADA ESCOLA INFANTIL LTDA,Particular,RUA,PROFESSOR AMEDEE PERET,200,,Cidade Nova,NORDESTE
ESCOLAS_PARTICULARES.363,POINT (606823.07403101 7797514.46952669),ESCOLAS_PARTICULARES.2535.Particular.COLEGIO RAIZ,2535,COLEGIO RAIZ,Particular,RUA,RIACHUELO,1700,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.364,POINT (604546.75923805 7795662.82642327),ESCOLAS_PARTICULARES.2426.Particular.INST NAIMA GRAZZIANE,2426,INST NAIMA GRAZZIANE,Particular,AVE,RIBEIRO DE PAIVA,758,,Alto dos Pinheiros,NOROESTE
ESCOLAS_PARTICULARES.365,POINT (608243.65984048 7795926.31279139),ESCOLAS_PARTICULARES.2116.Particular.ESCOLA INFANTIL BARQUINHO DE PAPEL,2116,ESCOLA INFANTIL BARQUINHO DE PAPEL,Particular,RUA,RIO NEGRO,569,,Prado,OESTE
ESCOLAS_PARTICULARES.366,POINT (608371.10760992 7795415.87668918),ESCOLAS_PARTICULARES.2754.Particular.INSTITUTO EDUCACIONAL VILA DOS SONHOS,2754,INSTITUTO EDUCACIONAL VILA DOS SONHOS,Particular,RUA,RIO NEGRO,1075,,Barroca,OESTE
ESCOLAS_PARTICULARES.367,POINT (605774.79633736 7793708.25427077),ESCOLAS_PARTICULARES.2240.Particular.SABER SISTEMA AGUIOS BAT ENS,2240,SABER SISTEMA AGUIOS BAT ENS,Particular,RUA,SANTAREM,386,,Nova Cintra,OESTE
ESCOLAS_PARTICULARES.368,POINT (609872.82428141 7807613.41391583),ESCOLAS_PARTICULARES.2770.Particular.ESCOLA INFANTIL CANTINHO DO SABER,2770,ESCOLA INFANTIL CANTINHO DO SABER,Particular,RUA,DAS SIRIEMAS,308,,Vila Clóris,NORTE
ESCOLAS_PARTICULARES.369,POINT (612210.54587685 7797956.53954462),ESCOLAS_PARTICULARES.2183.Particular.PASSO A PASSO C INT DA CRIANCA,2183,PASSO A PASSO C INT DA CRIANCA,Particular,RUA,SERRAVITE,64,,Floresta,LESTE
ESCOLAS_PARTICULARES.370,POINT (609015.94912555 7806860.00726957),ESCOLAS_PARTICULARES.2862.Particular.CENTRO EDUCACIONAL GEÓLOGO THOMAZ DE AQUINO,2862,CENTRO EDUCACIONAL GEÓLOGO THOMAZ DE AQUINO,Particular,RUA,GEOLOGO THOMAZ DE AQUINO,61,,Itapoã,PAMPULHA
ESCOLAS_PARTICULARES.371,POINT (609168.37355736 7810667.65223448),ESCOLAS_PARTICULARES.2454.Particular.SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE - ESCOLA DE AVIACAO CIVIL,2454,SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE - ESCOLA DE AVIACAO CIVIL,Particular,RUA,DINORAH FIGUEIREDO DRUMOND,1,,Serra Verde,VENDA NOVA
ESCOLAS_PARTICULARES.372,POINT (612752.86681035 7794469.45932969),ESCOLAS_PARTICULARES.2037.Particular.ESC THEODOR HERZL,2037,ESC THEODOR HERZL,Particular,RUA,CARACA,15,,Serra,CENTRO-SUL
ESCOLAS_PARTICULARES.373,POINT (614276.90498235 7795663.22634187),ESCOLAS_PARTICULARES.2404.Particular.COLEGIO SANTA MARIA PROVIDENCIA - SANTA EFIGENIA,2404,COLEGIO SANTA MARIA PROVIDENCIA - SANTA EFIGENIA,Particular,RUA,CASTELO NOVO,1001,,Vila Novo São Lucas,CENTRO-SUL
ESCOLAS_PARTICULARES.374,POINT (606945.93711102 7797179.24776011),ESCOLAS_PARTICULARES.2357.Particular.JD DE INF PE EUSTAQUIO,2357,JD DE INF PE EUSTAQUIO,Particular,AVE,CORONEL JOSE BENJAMIM,936,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.375,POINT (612584.18981943 7797331.34680079),ESCOLAS_PARTICULARES.2157.Particular.APAE ESC OFICINA SOFIA ANTIPOFF,2157,APAE ESC OFICINA SOFIA ANTIPOFF,Particular,RUA,CRISTAL,78,,Santa Tereza,LESTE
ESCOLAS_PARTICULARES.376,POINT (607367.46467143 7796087.68994354),ESCOLAS_PARTICULARES.2265.Particular.ESC GRACA MAIOR,2265,ESC GRACA MAIOR,Particular,RUA,DESEMBARGADOR BARCELOS,498,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.377,POINT (607612.3992304 7792316.63753032),ESCOLAS_PARTICULARES.2729.Particular.INSTITUTO EDUCACIONAL INFÂNCIA FELIZ,2729,INSTITUTO EDUCACIONAL INFÂNCIA FELIZ,Particular,RUA,BARROSO NETO,345,,Havaí,OESTE
ESCOLAS_PARTICULARES.378,POINT (603491.57152687 7795557.32789719),ESCOLAS_PARTICULARES.2308.Particular.COL JEAN PIAGET,2308,COL JEAN PIAGET,Particular,RUA,SENADOR MILTON CAMPOS,1000,,Santa Maria,OESTE
ESCOLAS_PARTICULARES.379,POINT (606596.51121314 7803372.70709941),ESCOLAS_PARTICULARES.2600.Particular.NUCLEO PSICOPEDAGOGICO DA CRIANCA,2600,NUCLEO PSICOPEDAGOGICO DA CRIANCA,Particular,RUA,EXPEDICIONARIO CELSO RACIOPPI,331,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.380,POINT (607151.58846777 7794927.03619124),ESCOLAS_PARTICULARES.2012.Particular.INST EDUC PETER PAN,2012,INST EDUC PETER PAN,Particular,RUA,GAVEA,248,,Nova Suissa,OESTE
ESCOLAS_PARTICULARES.381,POINT (608597.54674013 7795233.02390833),ESCOLAS_PARTICULARES.2497.Particular.ESCOLA ARTE DE CRESCER,2497,ESCOLA ARTE DE CRESCER,Particular,RUA,GENERAL ANDRADE NEVES,645,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.382,POINT (608548.14588695 7795025.34618053),ESCOLAS_PARTICULARES.2259.Particular.COLEGUIUM -UNIDADE GUTIERREZ EDUCACAO INFANTIL,2259,COLEGUIUM -UNIDADE GUTIERREZ EDUCACAO INFANTIL,Particular,RUA,GENERAL ANDRADE NEVES,869,,Gutierrez,OESTE
ESCOLAS_PARTICULARES.383,POINT (612464.6910439 7798386.1021084),ESCOLAS_PARTICULARES.2032.Particular.COL SAO LUIS GONZAGA,2032,COL SAO LUIS GONZAGA,Particular,RUA,GENERAL CARNEIRO,397,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.384,POINT (614009.9127899 7796355.87535517),ESCOLAS_PARTICULARES.2299.Particular.INST EDUC FLORES SER,2299,INST EDUC FLORES SER,Particular,RUA,GREGORIO DE MATOS,21,,Santa Efigênia,LESTE
ESCOLAS_PARTICULARES.385,POINT (603752.18143584 7792885.68170303),ESCOLAS_PARTICULARES.2490.Particular.CENTRO DE EDUCACAO INFANTIL DOM PAULO,2490,CENTRO DE EDUCACAO INFANTIL DOM PAULO,Particular,RUA,PRESIDENTE COSTA E SILVA,387,,Bairro das Indústrias I,BARREIRO
ESCOLAS_PARTICULARES.386,POINT (605162.22081045 7810085.2807745),ESCOLAS_PARTICULARES.2469.Particular.INSTITUTO EDUCACIONAL DA MONICA,2469,INSTITUTO EDUCACIONAL DA MONICA,Particular,RUA,HERCI EUCLIDES FERREIRA,548,,Maria Helena,VENDA NOVA
ESCOLAS_PARTICULARES.387,POINT (611359.37684524 7803437.97381456),ESCOLAS_PARTICULARES.2734.Particular.INSTITUTO EDUCACIONAL CRISTAL,2734,INSTITUTO EDUCACIONAL CRISTAL,Particular,RUA,MIRIAN WANDERLEY LARA,97,,Dona Clara,PAMPULHA
ESCOLAS_PARTICULARES.388,POINT (607186.79822291 7807341.77920629),ESCOLAS_PARTICULARES.2540.Particular.TIA CORINA,2540,TIA CORINA,Particular,RUA,OTILIA CANDIDA NASCIMENTO,1,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.389,POINT (606239.95265994 7808699.22290256),ESCOLAS_PARTICULARES.2208.Particular.INSTITUTO EDUCACIONAL RIO BRANCO,2208,INSTITUTO EDUCACIONAL RIO BRANCO,Particular,RUA,MARIA LUCIA PETIT,373,,Rio Branco,VENDA NOVA
ESCOLAS_PARTICULARES.390,POINT (604393.18863388 7807911.98314293),ESCOLAS_PARTICULARES.2487.Particular.ESCOLA INFANTIL CASINHA DE PEROLA,2487,ESCOLA INFANTIL CASINHA DE PEROLA,Particular,RUA,RADIALISTA NADIR LIMA,49,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.391,POINT (604635.05573877 7807275.73264988),ESCOLAS_PARTICULARES.2869.Particular.ESCOLA INFANTIL FONTE DO SABER,2869,ESCOLA INFANTIL FONTE DO SABER,Particular,RUA,MESSIAS COUTINHO,272,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.392,POINT (611726.79517538 7794337.05627994),ESCOLAS_PARTICULARES.2446.Particular.INST PSICOPEDAG ERA UMA VEZ,2446,INST PSICOPEDAG ERA UMA VEZ,Particular,RUA,MONTES CLAROS,338,,Carmo,CENTRO-SUL
ESCOLAS_PARTICULARES.393,POINT (612510.24933363 7793738.8180496),ESCOLAS_PARTICULARES.2101.Particular.INST LA FONTAINE,2101,INST LA FONTAINE,Particular,RUA,MONTES CLAROS,1300,,Anchieta,CENTRO-SUL
ESCOLAS_PARTICULARES.394,POINT (606120.07457556 7810374.04199799),ESCOLAS_PARTICULARES.2740.Particular.ESCOLA INFANTIL JARDIM ENCANTADO,2740,ESCOLA INFANTIL JARDIM ENCANTADO,Particular,RUA,ANTONIO MARCAL SAMPAIO,540,,Mantiqueira,VENDA NOVA
ESCOLAS_PARTICULARES.395,POINT (607115.11709844 7807314.6847213),ESCOLAS_PARTICULARES.2501.Particular.NUCLEO EDUCACIONAL PIU PIU,2501,NUCLEO EDUCACIONAL PIU PIU,Particular,RUA,ALZIRA MARIA FERREIRA,6,,Santa Mônica,VENDA NOVA
ESCOLAS_PARTICULARES.396,POINT (603104.10754924 7791293.00588758),ESCOLAS_PARTICULARES.2781.Particular.SENAI CENTRO DE FORMAÇÃO PROFISSIONAL GÉRSON DIAS,2781,SENAI CENTRO DE FORMAÇÃO PROFISSIONAL GÉRSON DIAS,Particular,AVE,OLINTO MEIRELES,65,,Bairro das Indústrias I,BARREIRO
ESCOLAS_PARTICULARES.397,POINT (603104.10754924 7791293.00588758),ESCOLAS_PARTICULARES.2780.Particular.CENTRO DE FORMAÇÃO PROFISSIONAL AFONSO GRECO-SENAI,2780,CENTRO DE FORMAÇÃO PROFISSIONAL AFONSO GRECO-SENAI,Particular,AVE,OLINTO MEIRELES,65,,Bairro das Indústrias I,BARREIRO
ESCOLAS_PARTICULARES.398,POINT (603104.10754924 7791293.00588758),ESCOLAS_PARTICULARES.2779.Particular.SENAI CENTRO DE FORMAÇÃO PROFISSIONAL EUVALDO LODI,2779,SENAI CENTRO DE FORMAÇÃO PROFISSIONAL EUVALDO LODI,Particular,AVE,OLINTO MEIRELES,65,,Bairro das Indústrias I,BARREIRO
ESCOLAS_PARTICULARES.399,POINT (603162.69427297 7798801.74750499),ESCOLAS_PARTICULARES.2687.Particular.INST EDUC GABRIELA LEOPOLDINA,2687,INST EDUC GABRIELA LEOPOLDINA,Particular,RUA,ORDALIA,345,,Novo Glória,NOROESTE
ESCOLAS_PARTICULARES.400,POINT (607109.38623666 7790560.80492496),ESCOLAS_PARTICULARES.2447.Particular.EDUCATIVA - NUCLEO DE DESENVOLVIMENTO DA CRIANCA,2447,EDUCATIVA - NUCLEO DE DESENVOLVIMENTO DA CRIANCA,Particular,RUA,GERALDO LUCIO VASCONCELOS,771,,Buritis,OESTE
ESCOLAS_PARTICULARES.401,POINT (605260.29688251 7809140.34311382),ESCOLAS_PARTICULARES.2820.Particular.NÚCLEO PEDAGÓGICO ABC,2820,NÚCLEO PEDAGÓGICO ABC,Particular,RUA,ALTINOPOLIS,932,,Piratininga,VENDA NOVA
ESCOLAS_PARTICULARES.402,POINT (613171.72271721 7803092.7940749),ESCOLAS_PARTICULARES.2493.Particular.INSTITUTO PEDAGOGICO CRISTAO INTEGRA,2493,INSTITUTO PEDAGOGICO CRISTAO INTEGRA,Particular,RUA,MOREIRA,80,,Pirajá,NORDESTE
ESCOLAS_PARTICULARES.403,POINT (601272.49113916 7789772.30542175),ESCOLAS_PARTICULARES.2534.Particular.COLEGIO EMAUS,2534,COLEGIO EMAUS,Particular,RUA,MARIA COLARES PACHECO,37,,Diamante,BARREIRO
ESCOLAS_PARTICULARES.404,POINT (613827.51471407 7799448.14593246),ESCOLAS_PARTICULARES.2786.Particular.SENAI C DE DESEN TECNOLÓGICO PARA O VESTUÁRIO,2786,SENAI C DE DESEN TECNOLÓGICO PARA O VESTUÁRIO,Particular,RUA,SANTO AGOSTINHO,1717,,Horto Florestal,LESTE
ESCOLAS_PARTICULARES.405,POINT (613550.25644546 7799429.61970342),ESCOLAS_PARTICULARES.2675.Particular.ESC DE FORMACAO GERENCIAL - CENTRO DE REFERENCIA DA JUVENTUDE - PLUG MINAS - EFG PLUG MINAS,2675,ESC DE FORMACAO GERENCIAL - CENTRO DE REFERENCIA DA JUVENTUDE - PLUG MINAS - EFG PLUG MINAS,Particular,RUA,SANTO AGOSTINHO,1271,,Sagrada Família,LESTE
ESCOLAS_PARTICULARES.406,POINT (613723.47689659 7799429.03982146),ESCOLAS_PARTICULARES.2581.Particular.CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC - PLUGMINAS,2581,CENTRO DE EDUCAÇÃO PROFISSIONAL SENAC - PLUGMINAS,Particular,RUA,SANTO AGOSTINHO,1441,,Horto Florestal,LESTE
ESCOLAS_PARTICULARES.407,POINT (613827.51471407 7799448.14593246),ESCOLAS_PARTICULARES.2218.Particular.SENAI CENTRO DE FORMAÇÃO PROFISSIONAL SÉRGIO FREITAS PACHECO CECOTEG,2218,SENAI CENTRO DE FORMAÇÃO PROFISSIONAL SÉRGIO FREITAS PACHECO CECOTEG,Particular,RUA,SANTO AGOSTINHO,1717,,Horto Florestal,LESTE
ESCOLAS_PARTICULARES.408,POINT (613827.51471407 7799448.14593246),ESCOLAS_PARTICULARES.2207.Particular.SENAI C AUTOMOT FORM PROFISSIONAL,2207,SENAI C AUTOMOT FORM PROFISSIONAL,Particular,RUA,SANTO AGOSTINHO,1717,,Horto Florestal,LESTE
ESCOLAS_PARTICULARES.409,POINT (613827.51471407 7799448.14593246),ESCOLAS_PARTICULARES.2206.Particular.SENAI BELO HORIZONTE CETEL CESAR RODRIGUES,2206,SENAI BELO HORIZONTE CETEL CESAR RODRIGUES,Particular,RUA,SANTO AGOSTINHO,1717,,Horto Florestal,LESTE
ESCOLAS_PARTICULARES.410,POINT (611898.66330805 7797957.73930041),ESCOLAS_PARTICULARES.2179.Particular.ESC LOGOSOFICA RAUMSOL,2179,ESC LOGOSOFICA RAUMSOL,Particular,RUA,DONA LEONIDIA LEITE,28,,Floresta,LESTE
ESCOLAS_PARTICULARES.411,POINT (605481.58236004 7792337.50328316),ESCOLAS_PARTICULARES.2513.Particular.INSTITUTO BETANIA DE EDUCACAO,2513,INSTITUTO BETANIA DE EDUCACAO,Particular,RUA,ALAIR PEREIRA DE MELLO,115,,Betânia,OESTE
ESCOLAS_PARTICULARES.412,POINT (608863.71434816 7804498.93785841),ESCOLAS_PARTICULARES.2303.Particular.INSTITUTO EDUCACIONAL SAO LUIZ,2303,INSTITUTO EDUCACIONAL SAO LUIZ,Particular,RUA,PADRE SILVEIRA LOBO,575,,São Luíz,PAMPULHA
ESCOLAS_PARTICULARES.413,POINT (605893.84159146 7796532.14947509),ESCOLAS_PARTICULARES.2393.Particular.C PEDAG CORACAO EUCARISTICO,2393,C PEDAG CORACAO EUCARISTICO,Particular,RUA,PADRE ROSSINI CANDIDO,167,,Coração Eucarístico,NOROESTE
ESCOLAS_PARTICULARES.414,POINT (608282.32460438 7792381.46433502),ESCOLAS_PARTICULARES.2864.Particular.COLEGUIUM - UNIDADE BURITIS,2864,COLEGUIUM - UNIDADE BURITIS,Particular,RUA,PAULO PIEDADE CAMPOS,340,,Estoril,OESTE
ESCOLAS_PARTICULARES.415,POINT (610229.70442254 7805428.62862255),ESCOLAS_PARTICULARES.2232.Particular.INSTITUTO INFANTIL SAO JOSE,2232,INSTITUTO INFANTIL SAO JOSE,Particular,RUA,MARIA AMELIA MAIA,260,,São Tomáz,NORTE
ESCOLAS_PARTICULARES.416,POINT (605096.27054777 7803080.87650069),ESCOLAS_PARTICULARES.2511.Particular.COLEGIO RUI BARBOSA - UNIDADE II,2511,COLEGIO RUI BARBOSA - UNIDADE II,Particular,RUA,BENITO MASCI,150,,Bandeirantes,PAMPULHA
ESCOLAS_PARTICULARES.417,POINT (604226.35871208 7808051.29478645),ESCOLAS_PARTICULARES.2751.Particular.SISTEMA HANSEN DE ENSINO,2751,SISTEMA HANSEN DE ENSINO,Particular,RUA,RADIALISTA SINESIO SILVA,276,,Céu Azul,VENDA NOVA
ESCOLAS_PARTICULARES.418,POINT (611784.41713532 7800303.38185167),ESCOLAS_PARTICULARES.2023.Particular.COLEGIO MAGNUM AGOSTINIANO - NOVA FLORESTA,2023,COLEGIO MAGNUM AGOSTINIANO - NOVA FLORESTA,Particular,RUA,SAO GONCALO,1364,,Nova Floresta,NORDESTE
ESCOLAS_PARTICULARES.419,POINT (609759.94691884 7809011.91925413),ESCOLAS_PARTICULARES.2342.Particular.ESCOLA CONVIVIO NUCLEO DE ACOMPANHAMENTO PEDAGOGICO E PSICOLOGICO LTDA - ME,2342,ESCOLA CONVIVIO NUCLEO DE ACOMPANHAMENTO PEDAGOGICO E PSICOLOGICO LTDA - ME,Particular,RUA,CLAUDINOR MENDES DA SILVEIRA,34,,Parque São Pedro,VENDA NOVA
ESCOLAS_PARTICULARES.420,POINT (611916.11151458 7795229.18468979),ESCOLAS_PARTICULARES.2097.Particular.COLEGIO SAGRADO CORACAO DE JESUS,2097,COLEGIO SAGRADO CORACAO DE JESUS,Particular,RUA,PROFESSOR MORAES,363,,Savassi,CENTRO-SUL
ESCOLAS_PARTICULARES.421,POINT (612896.62485981 7800584.65459942),ESCOLAS_PARTICULARES.2279.Particular.INST INF CONSTRUINDO A VIDA,2279,INST INF CONSTRUINDO A VIDA,Particular,RUA,PROFESSOR COSTA CHIABI,118,,Cidade Nova,NORDESTE
ESCOLAS_PARTICULARES.422,POINT (612990.75117245 7800483.4452003),ESCOLAS_PARTICULARES.2508.Particular.MAXIMUS BABY,2508,MAXIMUS BABY,Particular,RUA,PROFESSOR COSTA CHIABI,256,,Cidade Nova,NORDESTE
ESCOLAS_PARTICULARES.423,POINT (612844.62656568 7800691.6928121),ESCOLAS_PARTICULARES.2015.Particular.COLEGIO ESPANHOL SANTA MARIA CIDADE NOVA,2015,COLEGIO ESPANHOL SANTA MARIA CIDADE NOVA,Particular,RUA,PROFESSOR COSTA CHIABI,15,,Cidade Nova,NORDESTE
ESCOLAS_PARTICULARES.424,POINT (602232.1754817 7794745.16321096),ESCOLAS_PARTICULARES.2379.Particular.INSTITUTO EDUCACIONAL BORBOLETA AZUL,2379,INSTITUTO EDUCACIONAL BORBOLETA AZUL,Particular,RUA,JOSE DE ASSIS,135,,Camargos,OESTE
ESCOLAS_PARTICULARES.425,POINT (603400.64460182 7787649.22756809),ESCOLAS_PARTICULARES.2351.Particular.COLEGIO PROMISES,2351,COLEGIO PROMISES,Particular,RUA,PEROLA,10,,Cardoso,BARREIRO
ESCOLAS_PARTICULARES.426,POINT (612856.50882731 7793625.09119837),ESCOLAS_PARTICULARES.2077.Particular.ESC VISCONDE DE SABUGOSA,2077,ESC VISCONDE DE SABUGOSA,Particular,RUA,PAUL BOUTHILIER,210,,Comiteco,CENTRO-SUL
ESCOLAS_PARTICULARES.427,POINT (607562.3057263 7797659.5999858),ESCOLAS_PARTICULARES.2366.Particular.NUCLEO EDUCACIONAL CRESCER,2366,NUCLEO EDUCACIONAL CRESCER,Particular,RUA,PERDOES,582,,Padre Eustáquio,NOROESTE
ESCOLAS_PARTICULARES.428,POINT (611281.57730431 7798439.60121882),ESCOLAS_PARTICULARES.2413.Particular.IDEIA DE CRIANCA,2413,IDEIA DE CRIANCA,Particular,RUA,SALDANHA DA GAMA,101,,Colégio Batista,LESTE
ESCOLAS_PARTICULARES.429,POINT (608172.88575889 7795223.83577855),ESCOLAS_PARTICULARES.2048.Particular.COLEGIO COTEMIG BARROCA,2048,COLEGIO COTEMIG BARROCA,Particular,RUA,SANTA CRUZ,546,,Grajaú,OESTE
ESCOLAS_PARTICULARES.430,POINT (612734.86613225 7802854.73253164),ESCOLAS_PARTICULARES.2737.Particular.INSTITUTO EDUCACIONAL NOSSO AMIGUINHO,2737,INSTITUTO EDUCACIONAL NOSSO AMIGUINHO,Particular,RUA,AMANHECE,336,,São Paulo,NORDESTE
ESCOLAS_PARTICULARES.431,POINT (613520.21683469 7798031.77423082),ESCOLAS_PARTICULARES.2714.Particular.INSTITUTO EDUCACIONAL GENIUS,2714,INSTITUTO EDUCACIONAL GENIUS,Particular,RUA,DO AMIANTO,106,,Santa Tereza,LESTE
ESCOLAS_PARTICULARES.432,POINT (604068.65693992 7794042.47624086),ESCOLAS_PARTICULARES.2246.Particular.ESC INF BRINCANDO E APRENDENDO I,2246,ESC INF BRINCANDO E APRENDENDO I,Particular,RUA,ANTONIO JOSE,40,,Madre Gertrudes,OESTE
ESCOLAS_PARTICULARES.433,POINT (608330.24945143 7808640.69481579),ESCOLAS_PARTICULARES.2147.Particular.COL CHROMOS VENDA NOVA,2147,COL CHROMOS VENDA NOVA,Particular,RUA,RITAPOLIS,22,,Candelária,VENDA NOVA
ESCOLAS_PARTICULARES.434,POINT (612436.82833602 7793549.79652438),ESCOLAS_PARTICULARES.2280.Particular.C EDUC CIA DO VERDE,2280,C EDUC CIA DO VERDE,Particular,RUA,BAMBUI,1040,,Anchieta,CENTRO-SUL
ESCOLAS_PARTICULARES.435,POINT (605577.20254839 7792611.76523912),ESCOLAS_PARTICULARES.2621.Particular.CENTRO EDUCACIONAL ARCO ÍRIS,2621,CENTRO EDUCACIONAL ARCO ÍRIS,Particular,RUA,DAS CANOAS,462,,Betânia,OESTE
